0,467,1088;0,190,35,70,244,615,195,164,343,62,467,
0,468,897;0,190,35,70,244,615,195,164,621,405,570,47,200,468,
0,469,1601;0,190,35,70,244,615,195,164,621,405,570,47,200,663,163,347,375,191,626,493,469,
0,470,1377;0,190,618,377,15,675,223,470,
0,471,1252;0,190,618,377,197,393,98,271,196,551,245,471,
0,473,2052;0,190,35,70,244,615,195,164,621,405,570,47,200,663,163,347,375,678,670,603,527,440,473,
0,474,2184;0,190,618,377,197,393,98,271,196,551,245,471,235,669,474,
0,475,1222;0,190,618,377,197,393,98,271,196,551,332,446,207,370,256,65,533,475,
0,476,1129;0,190,35,70,244,615,49,362,563,476,
0,477,1034;0,148,477,
0,478,2110;0,190,35,70,244,102,155,575,266,109,360,5,605,406,80,449,478,
0,479,1452;0,190,618,377,15,357,479,
0,480,2024;0,190,618,377,197,393,98,271,196,551,332,446,207,370,256,65,533,612,480,
0,481,808;0,190,618,377,197,172,43,539,481,
0,482,1111;0,190,35,70,244,615,195,164,621,405,570,47,200,482,
0,483,1177;0,190,667,85,693,483,
0,484,1565;0,190,35,70,447,226,636,26,553,644,697,484,
0,485,1100;0,190,35,70,244,615,195,164,621,405,570,47,200,663,642,497,242,146,211,709,485,
0,486,1250;0,148,477,238,75,78,250,151,486,
0,487,1826;0,190,35,70,447,210,427,487,
0,488,1555;0,190,35,70,244,102,155,495,8,443,139,295,257,53,488,
0,489,1092;0,190,618,377,197,393,98,271,196,551,332,446,207,370,489,
0,490,1293;0,190,618,377,197,393,98,619,490,
0,491,1363;0,190,35,70,244,102,155,575,266,109,543,120,88,491,
0,492,750;0,414,492,
0,493,1536;0,190,35,70,244,615,195,164,621,405,570,47,200,663,163,347,375,191,626,493,
0,494,1390;0,190,618,317,310,554,565,494,
0,495,1026;0,190,35,70,244,102,155,495,
0,496,1229;0,190,618,377,15,675,311,76,239,496,
0,497,968;0,190,35,70,244,615,195,164,621,405,570,47,200,663,642,497,
0,499,1484;0,190,35,70,244,102,155,575,266,301,499,
0,500,1201;0,190,35,70,244,615,195,164,621,405,570,47,386,681,500,
0,501,1276;0,190,35,70,244,615,195,164,621,405,570,47,200,468,82,353,501,
0,502,1346;0,190,618,377,90,367,502,
0,503,1719;0,410,149,550,503,
0,504,901;0,148,477,238,75,78,250,151,504,
0,505,1278;0,148,477,238,505,
0,506,1137;0,190,618,377,197,393,98,271,196,551,332,446,207,384,189,506,
0,507,1406;0,190,35,70,244,615,195,164,621,405,610,616,507,
0,508,1149;0,148,477,238,75,78,250,151,227,255,251,31,508,
0,509,1114;0,190,618,377,197,393,98,271,196,551,332,446,207,509,
0,510,864;0,190,35,70,244,102,155,575,266,109,543,120,88,510,
0,511,808;0,190,618,377,197,172,43,539,511,
0,512,1512;0,190,618,377,197,172,43,539,481,396,23,728,512,
0,513,1538;0,410,149,550,513,
0,514,1350;0,190,667,131,590,514,
0,515,2215;0,190,35,70,447,103,338,515,
0,516,1376;0,190,618,377,197,172,43,539,481,225,516,
0,517,1618;0,190,35,70,244,615,195,164,621,405,570,47,200,663,163,347,375,678,460,517,
0,518,1131;0,190,35,70,244,615,195,164,621,405,570,47,200,663,163,347,375,678,670,603,518,
0,519,1115;0,190,35,70,447,226,636,26,553,328,519,
0,520,1846;0,190,618,377,90,39,695,520,
0,521,2605;0,148,477,238,75,78,250,376,161,521,
0,522,1247;0,190,618,377,15,675,311,76,218,522,
0,523,1096;0,190,618,377,15,675,311,76,218,523,
0,524,2245;0,190,35,70,244,102,316,130,228,268,304,524,
0,525,1096;0,190,35,70,244,615,195,164,621,405,570,47,200,482,641,547,525,
0,526,1516;0,190,667,131,727,394,40,526,
0,527,1271;0,190,35,70,244,615,195,164,621,405,570,47,200,663,163,347,375,678,670,603,527,
0,528,1056;0,190,35,70,244,102,155,575,266,109,543,92,552,528,
0,529,1329;0,190,35,70,244,102,155,575,266,578,100,320,265,1,529,
0,530,1402;0,190,618,377,197,172,530,
0,531,1365;0,190,35,70,244,615,195,164,621,405,570,47,200,663,642,497,242,146,211,709,485,285,531,
0,532,1048;0,190,35,70,447,226,636,26,553,328,519,532,
0,533,1311;0,190,618,377,197,393,98,271,196,551,332,446,207,370,256,65,533,
0,534,1436;0,190,35,70,447,103,534,
0,535,1410;0,148,477,238,75,78,250,535,
0,536,1705;0,190,618,377,197,172,43,258,234,236,415,252,536,
0,537,1569;0,190,618,377,197,393,98,271,196,551,332,647,537,
0,538,1082;0,190,667,538,
0,539,901;0,190,618,377,197,172,43,539,
0,540,1101;0,148,222,540,
0,541,1211;0,190,35,70,244,615,195,164,621,405,610,541,
0,542,1333;0,190,35,70,244,102,155,575,266,109,360,542,
0,543,864;0,190,35,70,244,102,155,575,266,109,543,
0,544,1903;0,190,35,70,244,615,195,164,621,405,570,47,200,663,642,497,242,146,211,709,387,717,463,188,544,
0,545,983;0,190,35,70,244,102,155,575,715,326,545,
0,546,1736;0,190,35,70,244,615,195,164,621,405,570,47,200,468,114,421,355,38,546,
0,547,1190;0,190,35,70,244,615,195,164,621,405,570,47,200,482,641,547,
0,548,1364;0,190,35,70,447,226,636,668,241,548,
0,549,1784;0,148,477,238,75,78,250,151,486,549,
0,550,1121;0,410,149,550,
0,551,946;0,190,618,377,197,393,98,271,196,551,
0,552,1119;0,190,35,70,244,102,155,575,266,109,543,92,552,
0,553,1161;0,190,35,70,447,226,636,26,553,
0,554,1273;0,190,618,317,310,554,
0,555,1178;0,190,35,70,244,615,195,164,343,688,555,
0,556,1604;0,190,618,377,197,393,98,271,196,551,332,446,207,370,256,65,533,475,277,556,
0,557,1735;0,190,618,377,197,172,43,558,429,557,
0,558,1400;0,190,618,377,197,172,43,558,
0,559,1603;0,190,35,70,408,686,291,106,559,
0,560,1426;0,190,618,377,197,393,98,271,196,609,560,
0,561,1320;0,190,35,70,244,102,155,575,266,109,360,5,605,406,561,
0,562,1180;0,148,259,569,442,562,
0,563,1099;0,190,35,70,244,615,49,362,563,
0,564,1346;0,190,35,70,244,615,195,164,621,7,564,
0,565,1257;0,190,618,317,310,554,565,
0,566,1591;0,148,259,569,455,566,
0,567,1035;0,190,35,70,244,615,49,362,563,166,12,325,567,
0,568,1682;0,190,35,70,244,102,155,495,8,672,66,656,568,
0,569,939;0,148,259,569,
0,570,917;0,190,35,70,244,615,195,164,621,405,570,
0,571,1922;0,190,35,70,244,615,195,164,621,405,570,47,200,468,82,353,501,571,
0,572,1197;0,190,35,70,244,102,309,572,
0,573,1242;0,190,35,70,244,615,195,164,621,405,570,47,386,681,500,104,573,
0,574,1685;0,190,618,377,197,393,98,271,196,609,560,574,
0,575,882;0,190,35,70,244,102,155,575,
0,576,2099;0,190,35,70,244,102,155,575,266,578,100,320,265,576,
0,577,1677;0,190,35,70,244,615,195,164,621,405,570,47,200,663,642,497,242,146,211,709,185,706,597,577,
0,578,1160;0,190,35,70,244,102,155,575,266,578,
0,579,1771;0,190,35,70,447,226,636,26,553,644,697,579,
0,580,1804;0,190,35,70,244,615,49,362,563,166,12,325,254,445,580,
0,581,1144;0,190,35,70,244,102,155,575,266,109,360,5,581,
0,582,783;0,190,35,70,244,102,316,582,
0,583,1330;0,190,618,377,197,393,98,271,196,551,332,446,207,370,256,65,533,612,51,583,
0,584,1082;0,190,35,70,244,102,309,572,296,584,
0,585,1495;0,190,667,131,727,394,40,526,585,
0,586,2285;0,190,35,70,408,123,722,690,640,154,586,
0,587,1498;0,190,35,70,244,615,49,362,563,166,12,325,254,125,302,587,
0,588,1643;0,190,618,377,15,675,311,76,218,523,101,588,
0,589,1303;0,190,618,377,197,393,98,271,196,551,6,716,589,
0,590,1144;0,190,667,131,590,
0,591,1491;0,190,618,377,197,393,98,271,196,551,332,446,207,370,489,591,
0,592,1162;0,190,618,377,15,675,311,76,239,496,592,
0,593,1559;0,190,618,377,15,675,223,470,593,
0,594,1778;0,190,35,70,244,615,195,638,458,294,594,
0,595,1591;0,190,618,377,197,393,98,271,196,551,332,446,207,370,256,65,533,612,595,
0,596,1388;0,190,618,377,15,675,311,76,239,496,592,260,596,
0,597,1211;0,190,35,70,244,615,195,164,621,405,570,47,200,663,642,497,242,146,211,709,185,706,597,
0,598,1418;0,190,35,70,244,102,155,495,8,672,409,598,
0,599,1200;0,414,492,721,599,
0,600,1918;0,190,35,70,244,615,195,164,343,404,169,600,
0,601,1464;0,148,222,540,601,
0,602,1815;0,148,477,238,505,639,107,602,
0,603,1208;0,190,35,70,244,615,195,164,621,405,570,47,200,663,163,347,375,678,670,603,
0,604,1476;0,190,35,70,244,102,309,572,296,128,604,
0,605,1303;0,190,35,70,244,102,155,575,266,109,360,5,605,
0,606,1066;0,190,35,70,244,102,155,575,266,109,543,92,606,
0,607,1471;0,190,618,377,197,172,43,258,234,236,415,607,
0,608,1395;0,190,35,70,244,615,49,362,563,166,12,325,567,136,608,
0,609,1218;0,190,618,377,197,393,98,271,196,609,
0,610,907;0,190,35,70,244,615,195,164,621,405,610,
0,611,1387;0,148,477,238,75,78,611,
0,612,1290;0,190,618,377,197,393,98,271,196,551,332,446,207,370,256,65,533,612,
0,613,1678;0,190,667,85,693,361,613,
0,614,1934;0,190,35,70,244,102,309,572,296,233,614,
0,615,619;0,190,35,70,244,615,
0,616,913;0,190,35,70,244,615,195,164,621,405,610,616,
0,617,1563;0,190,618,377,197,393,98,619,490,676,617,
0,618,796;0,190,618,
0,619,1201;0,190,618,377,197,393,98,619,
0,620,1764;0,190,618,377,197,172,22,620,
0,621,950;0,190,35,70,244,615,195,164,621,
0,622,1247;0,190,35,70,244,615,195,164,621,405,570,47,200,663,642,119,622,
0,623,1518;0,148,259,569,442,562,389,324,419,623,
0,624,1407;0,190,35,70,244,102,155,495,8,672,409,598,624,
0,625,1383;0,190,618,377,197,393,98,619,272,465,382,625,
0,626,1511;0,190,35,70,244,615,195,164,621,405,570,47,200,663,163,347,375,191,626,
0,627,1204;0,190,618,377,15,675,311,76,239,627,
0,628,2027;0,190,35,70,244,615,195,164,343,404,169,600,628,
0,629,1858;0,190,618,377,15,675,311,629,
0,630,1536;0,190,618,377,197,393,98,619,272,465,630,
0,631,1141;0,190,35,70,244,615,195,164,621,405,570,47,200,663,642,497,242,146,211,709,387,717,237,631,
0,632,1359;0,190,35,70,244,615,462,366,632,
0,633,1019;0,190,35,70,244,615,195,164,621,405,570,47,200,663,642,497,242,146,211,709,185,633,
0,634,1193;0,190,35,70,244,615,195,164,621,405,570,47,200,663,163,347,375,191,634,
0,635,1300;0,190,35,70,244,102,309,572,296,233,368,635,
0,636,967;0,190,35,70,447,226,636,
0,637,2167;0,190,35,70,244,615,49,362,563,166,12,325,567,723,714,637,
0,638,1096;0,190,35,70,244,615,195,638,
0,639,1186;0,148,477,238,505,639,
0,640,1464;0,190,35,70,408,123,722,690,640,
0,641,1275;0,190,35,70,244,615,195,164,621,405,570,47,200,482,641,
0,642,769;0,190,35,70,244,615,195,164,621,405,570,47,200,663,642,
0,643,1705;0,148,477,238,75,78,250,151,643,
0,644,1582;0,190,35,70,447,226,636,26,553,644,
0,645,2046;0,190,35,70,244,615,195,164,621,405,610,214,333,645,
0,646,1086;0,148,222,646,
0,647,1551;0,190,618,377,197,393,98,271,196,551,332,647,
0,648,1859;0,190,35,70,244,102,155,575,715,247,648,
0,649,3978;0,190,35,70,244,102,155,575,266,109,543,158,201,278,679,649,
0,650,1126;0,190,35,70,244,102,309,696,650,
0,651,1137;0,190,35,70,244,615,49,362,563,166,12,325,567,136,651,
0,652,923;0,190,618,377,197,393,98,271,196,551,332,446,207,652,
0,653,1332;0,190,618,377,90,367,653,
0,654,1326;0,190,35,70,244,615,49,362,563,166,12,325,567,136,45,654,
0,655,1185;0,190,35,70,244,615,195,10,655,
0,656,1584;0,190,35,70,244,102,155,495,8,672,66,656,
0,657,1284;0,190,35,70,244,102,155,575,266,109,543,120,657,
0,658,1176;0,190,618,377,197,393,98,271,196,551,332,446,207,384,658,
0,659,2123;0,190,35,70,244,102,155,575,715,326,545,303,659,
0,660,1083;0,190,35,70,244,615,49,362,563,166,12,325,567,136,651,331,660,
0,661,1776;0,190,35,70,244,615,195,164,621,405,570,47,200,663,642,497,242,146,211,709,485,661,
0,662,2785;0,190,35,70,244,102,309,572,296,233,368,48,156,662,
0,663,821;0,190,35,70,244,615,195,164,621,405,570,47,200,663,
0,664,1181;0,190,35,70,447,226,636,668,241,664,
0,665,2467;0,190,618,377,197,172,43,258,116,665,
0,666,1186;0,190,618,377,197,393,98,271,725,666,
0,667,1042;0,190,667,
0,668,1048;0,190,35,70,447,226,636,668,
0,669,1824;0,190,618,377,197,393,98,271,196,551,245,471,235,669,
0,670,1274;0,190,35,70,244,615,195,164,621,405,570,47,200,663,163,347,375,678,670,
0,671,1728;0,190,35,70,244,102,309,572,296,671,
0,672,980;0,190,35,70,244,102,155,495,8,672,
0,673,1170;0,190,618,377,197,172,673,
0,674,1015;0,190,35,70,244,102,155,575,266,109,543,158,87,674,
0,675,962;0,190,618,377,15,675,
0,676,1384;0,190,618,377,197,393,98,619,490,676,
0,677,1533;0,190,35,70,244,615,195,164,621,405,570,47,386,681,500,677,
0,678,1217;0,190,35,70,244,615,195,164,621,405,570,47,200,663,163,347,375,678,
0,679,2983;0,190,35,70,244,102,155,575,266,109,543,158,201,278,679,
0,680,1276;0,190,35,70,244,615,49,362,563,166,12,325,567,136,651,331,680,
0,681,1253;0,190,35,70,244,615,195,164,621,405,570,47,386,681,
0,682,1564;0,190,618,377,197,393,217,165,682,
0,684,1752;0,190,466,397,684,
0,685,2019;0,190,35,70,244,615,49,362,563,166,132,685,
0,686,1110;0,190,35,70,408,686,
0,687,1348;0,190,618,377,197,393,98,271,725,687,
0,688,829;0,190,35,70,244,615,195,164,343,688,
0,689,1404;0,190,35,70,244,615,49,362,563,166,221,111,689,
0,690,1082;0,190,35,70,408,123,722,690,
0,691,1744;0,190,35,70,447,210,427,487,691,
0,692,1941;0,190,667,131,590,514,240,89,718,279,692,
0,693,959;0,190,667,85,693,
0,694,1715;0,190,35,70,244,615,195,164,621,405,570,47,200,468,82,353,501,694,
0,695,1528;0,190,618,377,90,39,695,
0,696,1219;0,190,35,70,244,102,309,696,
0,697,1587;0,190,35,70,447,226,636,26,553,644,697,
0,698,1420;0,190,35,70,244,615,195,164,621,405,570,47,200,663,642,497,242,146,211,709,185,633,698,
0,699,1602;0,190,618,377,197,172,43,539,481,396,23,699,
0,700,1196;0,190,35,70,244,102,155,575,266,109,543,275,700,
0,701,1698;0,190,35,70,244,615,195,164,621,405,570,47,200,663,163,347,375,678,670,603,701,
0,702,841;0,190,35,702,
0,703,1590;0,190,35,70,244,615,195,164,621,348,703,
0,704,1278;0,190,35,70,244,615,195,164,621,405,570,47,200,482,641,704,
0,705,1512;0,190,35,70,244,615,195,164,343,404,705,
0,706,909;0,190,35,70,244,615,195,164,621,405,570,47,200,663,642,497,242,146,211,709,185,706,
0,707,1567;0,190,35,70,244,615,195,164,621,405,570,47,200,482,641,547,206,707,
0,708,1093;0,190,618,377,197,393,98,271,196,551,332,446,207,384,658,708,
0,709,844;0,190,35,70,244,615,195,164,621,405,570,47,200,663,642,497,242,146,211,709,
0,710,1596;0,148,259,569,442,562,389,324,419,623,710,
0,711,1621;0,190,667,538,417,711,
0,712,1803;0,190,35,70,244,615,462,366,632,712,
0,713,1250;0,190,35,70,244,615,195,164,621,405,570,47,200,663,642,497,242,146,211,709,185,706,713,
0,714,1223;0,190,35,70,244,615,49,362,563,166,12,325,567,723,714,
0,715,956;0,190,35,70,244,102,155,575,715,
0,716,1337;0,190,618,377,197,393,98,271,196,551,6,716,
0,717,717;0,190,35,70,244,615,195,164,621,405,570,47,200,663,642,497,242,146,211,709,387,717,
0,718,1360;0,190,667,131,590,514,240,89,718,
0,719,1539;0,190,35,70,244,102,155,495,8,443,139,295,257,53,719,
0,720,1932;0,190,618,377,15,675,311,76,239,496,720,
0,721,994;0,414,492,721,
0,722,1065;0,190,35,70,408,123,722,
0,723,1032;0,190,35,70,244,615,49,362,563,166,12,325,567,723,
0,724,1995;0,190,35,70,244,615,195,164,621,405,570,47,200,468,114,421,355,38,546,724,
0,725,970;0,190,618,377,197,393,98,271,725,
0,726,1265;0,190,618,377,197,393,98,271,196,551,332,446,207,370,256,65,533,475,726,
0,727,1158;0,190,667,131,727,
0,728,1461;0,190,618,377,197,172,43,539,481,396,23,728,
